mat_id, formula,Weyl Point?
 mp-755260, Cd8B12O26,Y
 mp-8076, Na24O24Sb8,Y
 mp-17862, Ag12Ge20P24,Y
 mp-1018028, TiS,Y
 mp-1217257, PtSeTe,Y
 mp-1218273, CuSrGe,Y
 mp-1539, ZrTe,Y
 mp-2305, MoC,Y
 mp-1183691, CrN,Y
 mp-1187974, AgZn,Y
 mp-32880, Cu2Br2,Y
 mp-15777, Ga4Zn2Te8,Y
 mp-4809, Ga4Hg2S8,Y
 mp-7909, Al4Cd2Te8,Y
 mp-567713, Nb3I7Te,Y
 mp-9248, Cu8S12Si4,Y
 mp-19885, Ga4In4S12,Y
 mp-865143, Ba4Cd4Yb4Sb8,Y
 mp-561118, Zn8S8,Y
 mp-28987, Na4Pt8Se12,Y
 mp-9295, Cu3TaTe4,Y
 mp-10748, Cu3TaS4,Y
 mp-991676, Cu3NbTe4,Y
 mp-626161, Al10H2O16,Y
 mp-755309, Li3NbS4,Y
 mp-753677, Bi6Li18S18,Y
 mp-755546, Be2Na12O8,Y
 mp-24097, Mg6H8O18Si4,Y
 mp-30253, Na20Sn24Sr2,Y
 mp-8876, Al12Ca8O24S2,Y
 mp-1018100, Al2Sb2,Y
 mp-1183040, ZrSe,Y
 mp-1217263, PdSeTe,Y
 mp-1894, WC,Y
 mp-28797, YHSe,Y
 mp-19765, Hg2In4Te8,Y
 mp-29761, U2C2O10,Y
 mp-6867, CaKCFO3,Y
 mp-567178, Pb3I6,Y
 mp-580202, Pb10I20,Y
 mp-4043, Cu3NbSe4,Y
 mp-8075, Be8Na2O14Sb2,Y
 mp-8704, K18Sb6Se24,Y
 mp-558992, In28Ir4Ge4O32,Y
 mp-14921, Zn8B12O24Se2,Y
 mp-6137, Mg8N24P12S2,Y
 mp-569571, Nb12Sb8Te20,Y
 mp-1185942, Mg2S2,Y
 mp-684580, Ag2I2,Y
 mp-13654, Au12Y12Sb16,Y
 mp-239, Ba2S6,Y
 mp-568968, Hg2K4Sn2Se8,Y
 mp-21489, Pb4Rb8O12,Y
 mp-28035, Ba4P40,Y
 mp-556422, Nb4Cl12O4,Y
 mp-22993, Ag2Cl2O8,Y
 mp-7447, Rb8Se12,Y
 mp-754401, Al8O12,Y
 mp-7670, K8Se12,Y
 mp-981379, CdZn3S4,Y
 mp-11661, Zr12N16,Y
 mp-761931, Na16Sn2O12,Y
 mp-35539, Zn4Ge2Se8,Y
 mp-557373, Cu4W2S8,Y
 mp-867261, RbSrCFO3,Y
 mp-7548, Ba2Se6,Y
 mp-16577, Ca2Hf2Li4F16,Y
 mp-21521, Cs8Pb4O12,Y
 mp-864638, Ba8Bi4In4S20,Y
 mp-606393, Nb4Br12O4,Y
 mp-984350, Au12Dy12Sb16,Y
 mp-17926, Ni12Zr12Sb16,Y
 mp-675748, Zn4Ge2S8,Y
 mp-556866, Ag8Hg4I8S4,Y
 mp-13703, Al16C4O16,Y
 mp-867203, Cd4Sr8As8,Y
 mp-774907, K2Li2Zn2S4,Y
 mp-3668, Cd4Ge4P8,Y
 mp-14433, Na4Ge8N12,Y
 mp-3933, Mg8N12P4,Y
 mp-35512, Ag2Dy10S16,Y
 mp-33449, Ag2Tb10S16,Y
 mp-4187, Ge8N8O4,Y
 mp-27824, Cl12I2P2,Y
 mp-643071, Fe3Mg4Yb4H22,Y
 mp-12904, Ag2Ho2Te4,Y
 mp-753798, Rb8Sn4O12,Y
 mp-10074, Ge4Se8,Y
 mp-38103, Na2Cl2O8,Y
 mp-12532, Ag4K2P2S8,Y
 mp-4024, Ag2Dy2Te4,Y
 mp-675531, Bi8Na8S16,Y
 mp-561942, Cs6Ta2O16,Y
 mp-35714, La10Tl2S16,Y
 mp-7582, Ge4S8,Y
 mp-755478, Bi6Cd6O18,Y
 mp-861503, Au12Pr12Sb16,Y
 mp-4666, Cd4P8Si4,Y
 mp-12902, Ag2Er2Te4,Y
 mp-3551, Ag2Tb2Te4,Y
 mp-4533, Na8O12Si4,Y
 mp-5784, Na8Ge4O12,Y
 mp-5853, Li4N12Si8,Y
 mp-756156, Rb8Zr4O12,Y
 mp-34034, Ba16Br2P10,Y
 mp-37449, Ag2Nd10S16,Y
 mp-38805, Ag2Sm10Se16,Y
 mp-12903, Ag2Y2Te4,Y
 mp-8973, Na4N12Si8,Y
 mp-768573, Al4Lu12O24,Y
 mp-644264, Ca4Fe3Mg4H22,Y
 mp-780656, Bi16Na32O48,Y
 mp-9781, K12S16Sb4,Y
 mp-29091, Cu8Ti2S8,Y
 mp-867699, Li8Ti2S8,Y
 mp-5782, Ag4Al4S8,Y
 mp-563025, Na12Pb2O10,Y
 mp-28423, Ga8Se8Te4,Y
 mp-2488, Os4Si4,Y
 mp-1009084, Be4Sn4As8,Y
 mp-19896, Li4Pb2Ge2S8,Y
 mp-4763, Zn4P8Si4,Y
 mp-760415, Li6S8Sb2,Y
 mp-8017, Al4Cu4Te8,Y
 mp-15349, Li8Ge4O12,Y
 mp-37829, La10Tl2Se16,Y
 mp-568661, Cd2In4Se8,Y
 mp-12954, Cu4B4S8,Y
 mp-20554, Ag4In4Se8,Y
 mp-5342, Ag4Ga4S8,Y
 mp-37923, Ag2Sm10S16,Y
 mp-38442, Cs2Nd10Se16,Y
 mp-11773, Ga4Nd12O24,Y
 mp-27255, Ga8S8Te4,Y
 mp-32684, Br4H4,Y
 mp-4979, Al4Cu4S8,Y
 mp-550433, Be4Zn4O8,Y
 mp-5012, Li8O12Si4,Y
 mp-569055, CsLi2I3,Y
 mp-553342, Be6Cs3B3F6O9,Y
 mp-19833, Ag4In4S8,Y
 mp-983565, Cu4B4Se8,Y
 mp-760402, Rh4Ta4O16,Y
 mp-35907, La10Tl2Te16,Y
 mp-8976, Cu2WS4,Y
 mp-14091, Ag4Al4Se8,Y
 mp-5048, Ga4Li4Te8,Y
 mp-754060, Bi3Li21O18,Y
 mp-5518, Ag4Ga4Se8,Y
 mp-14090, Cu4Tl4Se8,Y
 mp-3078, Cd4As8Si4,Y
 mp-5213, Cd4Sn4P8,Y
 mp-31112, Ga4Tb12O24,Y
 mp-12651, Mg4Pt4,Y
 mp-7577, Co4Si4,Y
 mp-1009083, Mg4Sn4P8,Y
 mp-3839, Cu4Ga4Te8,Y
 mp-20187, In4Li4Se8,Y
 mp-20782, In4Li4Te8,Y
 mp-4524, Zn4Ge4P8,Y
 mp-5238, Cu4Ga4S8,Y
 mp-8016, Al4Cu4Se8,Y
 mp-1094098, Ga4Na4Te8,Y
 mp-1013527, Be4Ge4P8,Y
 mp-4840, Cu4Ga4Se8,Y
 mp-14092, Ag4Al4Te8,Y
 mp-11131, Hg6K4Ge4S16,Y
 mp-31115, Er12Ga4O24,Y
 mp-754979, Al4Y12O24,Y
 mp-7323, Be6Rb3B3F6O9,Y
 mp-1016200, Mg4As8Ge4,Y
 mp-3524, Li4N8P4,Y
 mp-3595, Zn4As8Si4,Y
 mp-756294, Li8Ti8O20,Y
 mp-31114, Ga4Ho12O24,Y
 mp-554722, Ga4Y12O24,Y
 mp-189, Ru4Si4,Y
 mp-1009082, Mg4Sn4As8,Y
 mp-14232, Li4B4O8,Y
 mp-31110, Ga4Sm12O24,Y
 mp-31113, Dy12Ga4O24,Y
 mp-7948, Re4Si4,Y
 mp-1009088, Be4As8Ge4,Y
 mp-22386, Ag4In4Te8,Y
 mp-22736, Cu4In4S8,Y
 mp-2961, Mg4P8Si4,Y
 mp-4756, Sn4Zn4Sb8,Y
 mp-5190, Sn4Zn4As8,Y
 mp-971837, Cd4Zn4Te8,Y
 mp-27888, Zr6Ge2O16,Y
 mp-7290, Er12Ga4S24,Y
 mp-9338, Ba4Mg2O14Si4,Y
 mp-556468, Zn24S24,Y
 mp-7189, Al4Pd4,Y
 mp-1009085, Be4P8Si4,Y
 mp-1009087, Be4As8Si4,Y
 mp-634, Hg3S3,Y
 mp-9252, Hg3S3,Y
 mp-4899, Ag4Ga4Te8,Y
 mp-4586, Al4Li4Te8,Y
 mp-756638, Nb4Rh4O16,Y
 mp-10063, Cd4Sn4Sb8,Y
 mp-1016197, Mg4As8Si4,Y
 mp-22811, Cu4In4Se8,Y
 mp-3829, Cd4Sn4As8,Y
 mp-1079910, Tc4Si4,Y
 mp-1431, Mn4Si4,Y
 mp-871, Fe4Si4,Y
 mp-14089, Cu4Tl4S8,Y
 mp-22261, Cu4In4Te8,Y
 mp-34903, Mg4Ge4P8,Y
 mp-15704, Be4N8Si4,Y
 mp-549720, Nb4I8O4,Y
 mp-861938, K2La2S8Si2,Y
 mp-7826, Hg3O3,Y
 mp-14420, Be4Er4Ge2O14,Y
 mp-20778, Be4Dy4Ge2O14,Y
 mp-10904, Al4Pt4,Y
 mp-15701, Mg4N8Si4,Y
 mp-18129, Ga4La4Zn2O2S12,Y
 mp-1025551, Ga4Pt4,Y
 mp-317, Rh4Sn4,Y
 mp-6870, Be6K3B3F6O9,Y
 mp-4175, Sn4Zn4P8,Y
 mp-14415, Be4Pr4Ge2O14,Y
 mp-14416, Be4Sm4Ge2O14,Y
 mp-17244, Ba4Zn2Ge4O2S12,Y
 mp-30365, Au4Be4,Y
 mp-9947, C21Si21,Y
 mp-757375, Sn12Ti8O40,Y
 mp-1078464, Mn4Ge4,Y
 mp-1078526, Ga4Pd4,Y
 mp-28020, Al2Cu2Cl8,Y
 mp-1079914, Hf4Sb4,Y
 mp-8630, Ir4S4Sb4,Y
 mp-1232369, Cd4Mg4Te8,Y
 mp-4953, Cd4As8Ge4,Y
 mp-867328, K2Y2S8Si2,Y
 mp-541040, Be4Y4Ge2O14,Y
 mp-28768, Na8Sn2Se8,Y
 mp-570256, Ag2HgI4,Y
 mp-543011, Zn21S21,Y
 mp-627401, Cd15I30,Y
 mp-608311, Cs4Li6I10,Y
 mp-19926, Be4La4Ge2O14,Y
 mp-4008, Zn4As8Ge4,Y
 mp-12011, K2Tb2Ge2S8,Y
 mp-6179, K2Li2O8S2,Y
 mp-7812, Ge4O8,Y
 mp-15703, Be4C4N8,Y
 mp-23535, K4Zn2Br8,Y
 mp-6655, Be4Y4O14Si2,Y
 mp-569671, Zr4Sb4,Y
 mp-33985, Ba2In4Te8,Y
 mp-37091, Al4Sr2Te8,Y
 mp-559043, K2La2Ge2S8,Y
 mp-861866, K2Nd2Ge2S8,Y
 mp-570641, C24Si24,Y
 mp-1025397, Ru4Ge4,Y
 mp-13538, K2Pr2Se8Si2,Y
 mp-697146, Zn4H8O8,Y
 mp-7013, Be4Ho4O14Si2,Y
 mp-9077, Be4Nd4O14Si2,Y
 mp-11625, Ca2K2O18P6,Y
 mp-30532, Tl4Zn2I8,Y
 mp-16363, Co4As4S4,Y
 mp-28989, Li10BrN3,Y
 mp-15472, Ba8Cu2Li2C4O20,Y
 mp-559391, Pr6Cl6O14Si4,Y
 mp-38394, Al4Ba2Te8,Y
 mp-568032, CdIn2Se4,Y
 mp-759876, Na10O10Sb2,Y
 mp-11634, K2Sm2Ge2Se8,Y
 mp-557151, Zn24S24,Y
 mp-38117, Ba2Ga4Te8,Y
 mp-21097, K2La2Ge2Se8,Y
 mp-35876, Ca4Nd8S16,Y
 mp-6841, Ba8Cu2Na2C4O20,Y
 mp-559691, Al4Ca4O14Si2,Y
 mp-10692, Co4Ge4,Y
 mp-756361, Zr4O4Se4,Y
 mp-6253, Be2K2Li2F8,Y
 mp-555191, La6Cl6O14Si4,Y
 mp-540634, Ta2Tl2Ge6O18,Y
 mp-12012, K2Pr2Ge2Se8,Y
 mp-36223, Ba4Pr8S16,Y
 mp-861606, K2La2Se8Si2,Y
 mp-35787, Ca4Dy8S16,Y
 mp-675620, Nd8Pb4S16,Y
 mp-675638, Pb4Pr8S16,Y
 mp-973793, Li32N8Se4,Y
 mp-18509, Be6K2Zn2F18,Y
 mp-34141, La8Sr4S16,Y
 mp-34185, Ca4Pr8S16,Y
 mp-36538, La8Pb4S16,Y
 mp-673682, Tb8Yb4S16,Y
 mp-540631, K2Ta2Ge6O18,Y
 mp-675100, Nd8Pb4Se16,Y
 mp-675767, La8Yb4S16,Y
 mp-867334, K2Y2Ge2S8,Y
 mp-23828, Sr7Br2H12,Y
 mp-546285, Nb4I12O4,Y
 mp-35421, Ca4La8S16,Y
 mp-674804, Pb4Sm8Se16,Y
 mp-675511, Pb4Sm8S16,Y
 mp-568328, Fe4P16,Y
 mp-29628, Na8Sn2S8,Y
 mp-33615, Ba4La8S16,Y
 mp-675668, Pr8Yb4S16,Y
 mp-34508, Sm8Sr4S16,Y
 mp-36100, Ca4Sm8S16,Y
 mp-38327, Ca4Tb8S16,Y
 mp-18502, Ba2Sn2O18Si6,Y
 mp-34011, Ca4Ho8S16,Y
 mp-675244, Nd8Yb4S16,Y
 mp-866662, K10La8F2O32Si8,Y
 mp-29362, Cu2Ga2Cl8,Y
 mp-984766, Ca2B4H16,Y
 mp-676154, Dy8Yb4S16,Y
 mp-570690, C27Si27,Y
 mp-29198, Au2Na10Se24,Y
 mp-17229, Be6Rb2Zn2F18,Y
 mp-675677, Sm8Yb4S16,Y
 mp-675293, Y8Yb4S16,Y
 mp-30311, Zn6P4S16,Y
 mp-863678, K3Zn12O36Sb9,Y
 mp-675406, Ho8Yb4S16,Y
 mp-37108, Nd8Sr4S16,Y
 mp-27931, Rb8Sn4O8,Y
 mp-4829, Na2ThF6,Y
 mp-23827, Sr7Cl2H12,Y
 mp-6661, Ba2Ti2O18Si6,Y
 mp-37263, Ca4Nd8Te16,Y
 mp-38240, Pr8Sr4S16,Y
 mp-38152, Sm8Sr4Se16,Y
 mp-10802, Rb8As8,Y
 mp-9478, Ba2O18Si8,Y
 mp-781712, Na8Sn4O8,Y
 mp-39033, Nd8Sr4Se16,Y
 mp-556228, Ca8Na10F2O32P8,Y
 mp-18003, Cs4Cu4S16,Y
 mp-37520, Ca4Pr8Te16,Y
 mp-984055, Ca7Cl2H12,Y
 mp-713, K8As8,Y
 mp-33406, La8Pb4Se16,Y
 mp-36007, Ba4Nd8Se16,Y
 mp-15573, Tl6As2O8,Y
 mp-556576, Zn24S24,Y
 mp-7444, Rb8Sb8,Y
 mp-625541, Sn12H8O16,Y
 mp-504482, Al6In6S18,Y
 mp-667, Tl54S27,Y
 mp-36031, Ca4La8Te16,Y
 mp-675146, Pb4Pr8Se16,Y
 mp-675458, La8Pb4Te16,Y
 mp-20546, Ba8In8O20,Y
 mp-560611, Cu4Ho4S8,Y
 mp-643293, Mg4Ni4Sr4H16,Y
 mp-16773, K2Tb2O24P8,Y
 mp-557696, Na10Y8F2O32Si8,Y
 mp-33606, Ba4Pr8Se16,Y
 mp-37741, Ba4La8Se16,Y
 mp-37859, Pr8Sr4Se16,Y
 mp-557728, Cu8K2As2S8,Y
 mp-33569, La8Sr4Se16,Y
 mp-10444, Al8Ca8O20,Y
 mp-18661, K2Y2O24P8,Y
 mp-3269, Na4Th8F36,Y
 mp-643246, Mg4Ni4Yb4H16,Y
 mp-3427, Al4Li4O8,Y
 mp-554120, Cu4Dy4S8,Y
 mp-568450, Al4Sr4H20,Y
 mp-559826, Cu4Er4S8,Y
 mp-18105, Ag4Cs4Se16,Y
 mp-5709, Tl6O8P2,Y
 mp-556364, Ca16Cl16O24Si8,Y
 mp-752573, Ba8Na16Si32,Y
 mp-18585, Ag4Rb4Se16,Y
 mp-31408, Al12B18O45,Y
 mp-24052, Ca4Mg4Ni4H16,Y
 mp-504952, Ga6In6Se18,Y
 mp-612740, In12Se18,Y
 mp-862787, Al6In6Se18,Y
 mp-12955, Ag4Ho4Se8,Y
 mp-12843, Cu4Y4S8,Y
 mp-504951, Ga6In6S18,Y
 mp-5626, K12Sb4Te12,Y
 mp-555858, Zn30S30,Y
 mp-556296, Ba4S12,Y
 mp-7623, Mg4As16,Y
 mp-555318, K8Zn4O24Si8,Y
 mp-17095, Cs4Cu4Se16,Y
 mp-756018, Ba3Mg3O6,Y
 mp-638070, Li4B52C8,Y
 mp-29816, Ag8Hg4O8,Y
 mp-581476, Zn36S36,Y
 mp-29379, Bi4K12Te12,Y
 mp-558102, K2Li2O10Si4,Y
 mp-7337, Al9Nd3B12O36,Y
 mp-4044, Ag4Er4Se8,Y
 mp-570804, C39Si39,Y
 mp-18365, Cu4Rb4Se16,Y
 mp-2654, Al12S18,Y
 mp-556979, Cs4Sm4Ge4S16,Y
 mp-4236, Ba3Zn3O6,Y
 mp-913, Cd8P16,Y
 mp-17538, K12Sb4Se12,Y
 mp-12112, Cd8P16,Y
 mp-983589, Ag8Ge4O12,Y
 mp-16911, Rb8S20,Y
 mp-17691, Cu12S12Sb4,Y
 mp-6062, Al9Y3B12O36,Y
 mp-28980, Bi4K12Se12,Y
 mp-560398, K8Zn4Ge8O24,Y
 mp-561635, Cs4Sm4S16Si4,Y
 mp-11168, Ca3Ir6P6,Y
 mp-620372, Rb8Se20,Y
 mp-8686, Na12As4Se12,Y
 mp-556105, Zn30S30,Y
 mp-556806, Ba2Na4O12Si4,Y
 mp-16972, Cs4Er4S16Si4,Y
 mp-20694, K8Pb8O12,Y
 mp-13516, Al9Tm3B12O36,Y
 mp-621964, Bi4K8Rb4Se12,Y
 mp-680676, Cu8Dy8K4S18,Y
 mp-6524, Ca3Mg9C12O36,Y
 mp-554150, Cu2Nd6Ge2S14,Y
 mp-29168, Bi4Rb12Se12,Y
 mp-2782, Zn8P16,Y
 mp-673677, La4Th6O18,Y
 mp-554097, Cu2Sm6S14Si2,Y
 mp-581258, Zn36S36,Y
 mp-18377, Zn30S30,Y
 mp-554781, Cu2Sn2Tb6S14,Y
 mp-11025, Zn8P16,Y
 mp-756639, Li6Nb3F15O3,Y
 mp-567873, Rb4Sm4Ge4Se16,Y
 mp-985293, Al4H12O12,Y
 mp-17243, Cu2Pr6Sn2Se14,Y
 mp-30519, Pb4Tl12Cl20,Y
 mp-29289, Ba4Pt8S12,Y
 mp-17250, K12O12Sb4,Y
 mp-558042, Cu2Sm6Sn2S14,Y
 mp-15074, Ir6Sr3P6,Y
 mp-570594, Cu2Sm6Sn2Se14,Y
 mp-555893, Cu2Pr6S14Si2,Y
 mp-555081, Cu2Er6Ge2S14,Y
 mp-556962, Cu2Pr6Ge2S14,Y
 mp-556975, Cu2Nd6S14Si2,Y
 mp-557998, Cu2Dy6S14Si2,Y
 mp-560300, Cu2Nd6Sn2S14,Y
 mp-581601, Zn36S36,Y
 mp-768232, Rb12O12Sb4,Y
 mp-28348, Ba8As8Se20,Y
 mp-555978, Cu2Sm6Ge2S14,Y
 mp-560501, Cu2Tb6S14Si2,Y
 mp-568954, Cu2Nd6Ge2Se14,Y
 mp-29187, Co4P12Si12,Y
 mp-16934, Al4Ba4La4O16,Y
 mp-567753, Cu2La6Sn2Se14,Y
 mp-571468, Cu2Ho6Se14Si2,Y
 mp-18303, Cu2Nd6Sn2Se14,Y
 mp-510566, Cu2La6Sn2S14,Y
 mp-17747, Cu2Sn2Y6S14,Y
 mp-557517, Cu2Tb6Ge2S14,Y
 mp-571347, Cu2Pr6Ge2Se14,Y
 mp-780172, Tm8O24Te4,Y
 mp-558980, Cu2Er6S14Si2,Y
 mp-772900, Sm8O24Te4,Y
 mp-569557, Cu2Dy6Se14Si2,Y
 mp-541281, Ba4Ga4Nd4O16,Y
 mp-560014, Cu2Pr6Sn2S14,Y
 mp-561173, Cu2Y6S14Si2,Y
 mp-570226, Cu2Sm6Ge2Se14,Y
 mp-752526, Lu8O24Te4,Y
 mp-774557, Er8O24Te4,Y
 mp-556781, Cu2Y6Ge2S14,Y
 mp-768762, Ho8O24Te4,Y
 mp-567428, Cu2Tb6Ge2Se14,Y
 mp-942, Au6F18,Y
 mp-770481, Ta18O50P2,Y
 mp-768313, Dy8O24Te4,Y
 mp-18126, Cu2Sn2Tb6Se14,Y
 mp-505558, Cu2Dy6Ge2Se14,Y
 mp-541280, Ba4Ga4La4O16,Y
 mp-31318, Nd8O24Te4,Y
 mp-617632, Ag2La6Ge2S14,Y
 mp-17155, Ag2La6Sn2Se14,Y
 mp-504891, Ga2La6Mn2S14,Y
 mp-568779, Cu2Tb6Se14Si2,Y
 mp-867929, Ag2Sm6S14Si2,Y
 mp-29525, Bi4Rb12O12,Y
 mp-862792, Ag2Pr6Ge2S14,Y
 mp-17719, Ag2La6S14Si2,Y
 mp-17916, Cu2Y6Ge2Se14,Y
 mp-771976, Be8Rb8O12,Y
 mp-9191, Na12Sb4Te12,Y
 mp-641534, Cu2Nd6Se14Si2,Y
 mp-542888, Ag2La6Sn2S14,Y
 mp-24018, Ca4Zn4As4H4O20,Y
 mp-867322, Ag2Pr6S14Si2,Y
 mp-510279, Pb4Zn4As4H4O20,Y
 mp-12485, Na2Sm6S14Si2,Y
 mp-568801, Cu2Pr6Se14Si2,Y
 mp-6485, Ag2La6Se14Si2,Y
 mp-864666, Ag2Nd6S14Si2,Y
 mp-769025, K8Mg8O12,Y
 mp-570045, Cu2Sm6Se14Si2,Y
 mp-866635, Cu8Cl8H24N8,Y
 mp-866696, Be2La6Sc2S14,Y
 mp-17066, Y8O24Te4,Y
 mp-17827, Ag2Nd6Se14Si2,Y
 mp-28108, Na16Sn4Te16,Y
 mp-568638, Cu2Y6Se14Si2,Y
 mp-554845, Na8Zn8O12,Y
 mp-17389, Ag2Pr6Se14Si2,Y
 mp-554390, Al8Sr4N8O12Si4,Y
 mp-756591, Nb4Sm12O28,Y
 mp-555818, Cu6Pb3S12Si3,Y
 mp-17947, Ba3Cu6Ge3S12,Y
 mp-24402, Al4Ca4H4O20Si4,Y
 mp-675142, Dy4Yb12Sb12,Y
 mp-18685, Cu6Sr3Ge3S12,Y
 mp-17756, Ag6Rb3S12Sb3,Y
 mp-13843, Li8O16Te4,Y
 mp-561243, Cu3Sr6Cl3O6,Y
 mp-29462, Ga36Na12Te60,Y
 mp-27451, Pb4Tl12Br20,Y
 mp-23380, Pb4Tl12I20,Y
 mp-556458, Ba3Ca3C6O18,Y
 mp-504908, In6O18Te3,Y
 mp-23110, Hg6Na3I3O6,Y
 mp-866617, Cs8Sr8C12O36,Y
 mp-555203, Sr20B12Cl4O36,Y
 mp-558539, Ba8Cs8C12O36,Y
 mp-984332, Rb8Sr8C12O36,Y
 mp-542737, Ti4Zn8O16,Y
 mp-3079, Ca2Ta8O22,Y
 mp-554540, Li15Re3O18,Y
 mp-757031, Mg8Ti4O16,Y
 mp-752695, Ca6Sr3I18,Y
 mp-27272, Ca24I24P8,Y
 mp-772861, Ba4Sr8I24,Y
 mp-772875, Ba8Sr4I24,Y
